transaction_id,account_number,transaction_type,amount,transaction_date,transaction_timestamp,channel,merchant,transaction_city,transaction_state,status,is_fraudulent,processing_fee,created_timestamp
TXN_00004467,ACC_931499080,FEE,-21.45,2025-05-02,2025-05-02 23:08:30,MOBILE,,Los Angeles,TX,COMPLETED,False,2.33,2025-07-25 23:08:30
TXN_00004468,ACC_795657637,INTEREST,81.96,2025-07-10,2025-07-10 23:08:30,ONLINE,,Houston,AZ,COMPLETED,False,2.64,2025-07-25 23:08:30
TXN_00004469,ACC_745827688,WITHDRAWAL,-495.94,2025-07-24,2025-07-24 23:08:30,PHONE,Amazon,Chicago,AZ,FAILED,False,2.13,2025-07-25 23:08:30
TXN_00004470,ACC_112797857,TRANSFER,1411.05,2025-05-21,2025-05-21 23:08:30,ATM,,Phoenix,NY,COMPLETED,True,0.67,2025-07-25 23:08:30
TXN_00004471,ACC_403460542,INTEREST,84.02,2025-06-12,2025-06-12 23:08:30,ATM,,Phoenix,NY,COMPLETED,False,1.32,2025-07-25 23:08:30
TXN_00004472,ACC_862575484,WITHDRAWAL,-332.78,2025-05-04,2025-05-04 23:08:30,PHONE,Uber,Phoenix,AZ,COMPLETED,False,3.37,2025-07-25 23:08:30
TXN_00004473,ACC_935256648,WITHDRAWAL,-10.17,2025-07-13,2025-07-13 23:08:30,BRANCH,Uber,Phoenix,IL,PENDING,True,3.11,2025-07-25 23:08:30
TXN_00004474,ACC_783298471,DEPOSIT,887.74,2025-06-18,2025-06-18 23:08:30,BRANCH,,Houston,TX,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00004475,ACC_643012864,DEPOSIT,830.26,2025-04-29,2025-04-29 23:08:30,MOBILE,,Phoenix,AZ,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00004476,ACC_934647133,WITHDRAWAL,-474.73,2025-06-21,2025-06-21 23:08:30,PHONE,Spotify,Phoenix,IL,FAILED,False,2.1,2025-07-25 23:08:30
TXN_00004477,ACC_284858805,PAYMENT,-995.52,2025-05-12,2025-05-12 23:08:30,ONLINE,Amazon,Los Angeles,CA,COMPLETED,False,2.61,2025-07-25 23:08:30
TXN_00004478,ACC_496687681,PAYMENT,-36.22,2025-06-10,2025-06-10 23:08:30,BRANCH,Walmart,Houston,TX,COMPLETED,False,2.98,2025-07-25 23:08:30
TXN_00004479,ACC_650067976,INTEREST,10.11,2025-07-23,2025-07-23 23:08:30,MOBILE,,Phoenix,AZ,COMPLETED,True,1.06,2025-07-25 23:08:30
TXN_00004480,ACC_638276890,FEE,-17.92,2025-06-05,2025-06-05 23:08:30,MOBILE,,New York,TX,COMPLETED,False,0.14,2025-07-25 23:08:30
TXN_00004481,ACC_514055508,WITHDRAWAL,-70.94,2025-04-26,2025-04-26 23:08:30,PHONE,McDonald's,Los Angeles,CA,COMPLETED,False,0.08,2025-07-25 23:08:30
TXN_00004482,ACC_258644055,TRANSFER,1573.38,2025-05-16,2025-05-16 23:08:30,BRANCH,,Houston,IL,COMPLETED,False,1.45,2025-07-25 23:08:30
TXN_00004483,ACC_333614217,INTEREST,86.71,2025-06-09,2025-06-09 23:08:30,MOBILE,,Houston,IL,COMPLETED,False,1.39,2025-07-25 23:08:30
TXN_00004484,ACC_641150171,INTEREST,1.83,2025-06-14,2025-06-14 23:08:30,PHONE,,Los Angeles,AZ,COMPLETED,False,3.1,2025-07-25 23:08:30
TXN_00004485,ACC_138801563,FEE,-39.59,2025-06-21,2025-06-21 23:08:30,MOBILE,,Los Angeles,TX,FAILED,False,1.24,2025-07-25 23:08:30
TXN_00004486,ACC_685968493,FEE,-44.06,2025-07-03,2025-07-03 23:08:30,ATM,,Houston,AZ,PENDING,False,1.33,2025-07-25 23:08:30
TXN_00004487,ACC_310608591,WITHDRAWAL,-318.48,2025-05-10,2025-05-10 23:08:30,BRANCH,Target,Houston,TX,COMPLETED,False,0.84,2025-07-25 23:08:30
TXN_00004488,ACC_678609939,WITHDRAWAL,-459.38,2025-07-03,2025-07-03 23:08:30,BRANCH,McDonald's,Los Angeles,IL,COMPLETED,False,0.72,2025-07-25 23:08:30
TXN_00004489,ACC_894064221,FEE,-16.57,2025-06-11,2025-06-11 23:08:30,MOBILE,,Houston,AZ,COMPLETED,False,3.17,2025-07-25 23:08:30
TXN_00004490,ACC_941195818,WITHDRAWAL,-61.93,2025-07-23,2025-07-23 23:08:30,ATM,Netflix,Houston,NY,COMPLETED,False,0.45,2025-07-25 23:08:30
TXN_00004491,ACC_418042932,TRANSFER,1470.19,2025-07-23,2025-07-23 23:08:30,ONLINE,,Houston,AZ,COMPLETED,False,1.59,2025-07-25 23:08:30
TXN_00004492,ACC_934238352,TRANSFER,667.78,2025-06-20,2025-06-20 23:08:30,ATM,,Chicago,CA,FAILED,True,0.11,2025-07-25 23:08:30
TXN_00004493,ACC_332961558,WITHDRAWAL,-34.61,2025-04-27,2025-04-27 23:08:30,ATM,Spotify,Houston,TX,PENDING,False,2.23,2025-07-25 23:08:30
TXN_00004494,ACC_555857822,PAYMENT,-363.47,2025-06-23,2025-06-23 23:08:30,BRANCH,Netflix,Los Angeles,NY,COMPLETED,True,2.32,2025-07-25 23:08:30
TXN_00004495,ACC_166053311,TRANSFER,-1993.85,2025-06-26,2025-06-26 23:08:30,PHONE,,Chicago,CA,PENDING,False,0.61,2025-07-25 23:08:30
TXN_00004496,ACC_119159491,DEPOSIT,3247.81,2025-05-29,2025-05-29 23:08:30,BRANCH,,Houston,AZ,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00004497,ACC_302281463,INTEREST,93.28,2025-07-07,2025-07-07 23:08:30,ONLINE,,Chicago,CA,FAILED,False,3.29,2025-07-25 23:08:30
TXN_00004498,ACC_239234020,WITHDRAWAL,-370.8,2025-06-09,2025-06-09 23:08:30,BRANCH,Netflix,Houston,CA,PENDING,False,0.88,2025-07-25 23:08:30
TXN_00004499,ACC_578782862,INTEREST,34.24,2025-07-04,2025-07-04 23:08:30,ATM,,Phoenix,AZ,COMPLETED,False,0.33,2025-07-25 23:08:30
TXN_00004500,ACC_402767366,FEE,-35.32,2025-07-21,2025-07-21 23:08:30,ONLINE,,Houston,CA,FAILED,False,2.04,2025-07-25 23:08:30
TXN_00004501,ACC_525455234,INTEREST,76.7,2025-05-24,2025-05-24 23:08:30,PHONE,,Phoenix,IL,COMPLETED,True,2.65,2025-07-25 23:08:30
TXN_00004502,ACC_954506907,INTEREST,28.89,2025-06-13,2025-06-13 23:08:30,PHONE,,Phoenix,CA,COMPLETED,False,2.77,2025-07-25 23:08:30
TXN_00004503,ACC_434012523,PAYMENT,-250.95,2025-07-18,2025-07-18 23:08:30,BRANCH,Apple,Los Angeles,AZ,COMPLETED,False,1.19,2025-07-25 23:08:30
TXN_00004504,ACC_240447866,INTEREST,64.08,2025-07-06,2025-07-06 23:08:30,MOBILE,,Chicago,TX,COMPLETED,False,2.49,2025-07-25 23:08:30
TXN_00004505,ACC_855997136,INTEREST,47.68,2025-06-18,2025-06-18 23:08:30,BRANCH,,Houston,TX,FAILED,True,1.82,2025-07-25 23:08:30
TXN_00004506,ACC_917884484,FEE,-25.45,2025-05-31,2025-05-31 23:08:30,ONLINE,,Houston,NY,COMPLETED,False,1.14,2025-07-25 23:08:30
TXN_00004507,ACC_871641035,TRANSFER,1121.07,2025-06-14,2025-06-14 23:08:30,PHONE,,Los Angeles,NY,COMPLETED,False,1.17,2025-07-25 23:08:30
TXN_00004508,ACC_570543236,WITHDRAWAL,-387.47,2025-05-06,2025-05-06 23:08:30,MOBILE,Amazon,New York,AZ,COMPLETED,False,0.75,2025-07-25 23:08:30
TXN_00004509,ACC_623358636,FEE,-29.93,2025-06-04,2025-06-04 23:08:30,ONLINE,,Phoenix,AZ,PENDING,False,1.02,2025-07-25 23:08:30
TXN_00004510,ACC_704221155,FEE,-8.3,2025-04-30,2025-04-30 23:08:30,BRANCH,,Phoenix,NY,PENDING,False,2.19,2025-07-25 23:08:30
TXN_00004511,ACC_265035117,WITHDRAWAL,-490.04,2025-05-16,2025-05-16 23:08:30,ATM,Amazon,New York,NY,COMPLETED,False,1.77,2025-07-25 23:08:30
TXN_00004512,ACC_537871858,INTEREST,41.91,2025-07-18,2025-07-18 23:08:30,BRANCH,,Los Angeles,IL,COMPLETED,False,1.71,2025-07-25 23:08:30
TXN_00004513,ACC_729398935,TRANSFER,-1569.28,2025-05-12,2025-05-12 23:08:30,ATM,,Phoenix,TX,PENDING,True,2.21,2025-07-25 23:08:30
TXN_00004514,ACC_942353023,INTEREST,99.09,2025-07-24,2025-07-24 23:08:30,PHONE,,New York,NY,COMPLETED,False,1.8,2025-07-25 23:08:30
TXN_00004515,ACC_619419886,WITHDRAWAL,-366.28,2025-05-02,2025-05-02 23:08:30,ONLINE,Netflix,Chicago,AZ,PENDING,False,1.22,2025-07-25 23:08:30
TXN_00004516,ACC_807842834,WITHDRAWAL,-196.61,2025-05-20,2025-05-20 23:08:30,ONLINE,Amazon,Chicago,NY,PENDING,True,2.05,2025-07-25 23:08:30
TXN_00004517,ACC_266739771,INTEREST,33.52,2025-07-02,2025-07-02 23:08:30,ONLINE,,Chicago,CA,COMPLETED,False,0.81,2025-07-25 23:08:30
TXN_00004518,ACC_563877313,PAYMENT,-628.73,2025-05-29,2025-05-29 23:08:30,BRANCH,Netflix,Houston,CA,COMPLETED,False,1.36,2025-07-25 23:08:30
TXN_00004519,ACC_994402025,TRANSFER,128.13,2025-05-25,2025-05-25 23:08:30,MOBILE,,New York,CA,COMPLETED,True,1.05,2025-07-25 23:08:30
TXN_00004520,ACC_794770882,FEE,-29.21,2025-07-14,2025-07-14 23:08:30,MOBILE,,New York,TX,PENDING,True,2.2,2025-07-25 23:08:30
TXN_00004521,ACC_836289772,INTEREST,18.64,2025-05-21,2025-05-21 23:08:30,ATM,,Houston,NY,FAILED,False,0.12,2025-07-25 23:08:30
TXN_00004522,ACC_383683067,PAYMENT,-608.93,2025-04-26,2025-04-26 23:08:30,BRANCH,Apple,Houston,IL,PENDING,False,2.78,2025-07-25 23:08:30
TXN_00004523,ACC_905285182,DEPOSIT,2351.37,2025-07-04,2025-07-04 23:08:30,MOBILE,,Los Angeles,IL,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00004524,ACC_637356239,INTEREST,81.06,2025-07-19,2025-07-19 23:08:30,ONLINE,,Los Angeles,IL,COMPLETED,False,3.26,2025-07-25 23:08:30
TXN_00004525,ACC_715062534,TRANSFER,860.51,2025-06-09,2025-06-09 23:08:30,MOBILE,,Phoenix,TX,PENDING,False,0.72,2025-07-25 23:08:30
TXN_00004526,ACC_883074651,DEPOSIT,2425.29,2025-05-15,2025-05-15 23:08:30,ATM,,New York,TX,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00004527,ACC_839349525,WITHDRAWAL,-180.3,2025-06-17,2025-06-17 23:08:30,BRANCH,Uber,Chicago,TX,COMPLETED,False,2.38,2025-07-25 23:08:30
TXN_00004528,ACC_194669133,TRANSFER,437.57,2025-05-05,2025-05-05 23:08:30,PHONE,,Los Angeles,TX,COMPLETED,True,2.7,2025-07-25 23:08:30
TXN_00004529,ACC_523977968,WITHDRAWAL,-78.29,2025-05-30,2025-05-30 23:08:30,MOBILE,Uber,Chicago,IL,COMPLETED,False,3.04,2025-07-25 23:08:30
TXN_00004530,ACC_141070469,FEE,-34.88,2025-05-06,2025-05-06 23:08:30,PHONE,,Chicago,TX,PENDING,False,3.5,2025-07-25 23:08:30
TXN_00004531,ACC_166211522,INTEREST,39.69,2025-06-06,2025-06-06 23:08:30,ONLINE,,New York,NY,COMPLETED,True,1.36,2025-07-25 23:08:30
TXN_00004532,ACC_160651818,PAYMENT,-492.13,2025-05-04,2025-05-04 23:08:30,ATM,Shell,Phoenix,NY,COMPLETED,False,2.59,2025-07-25 23:08:30
TXN_00004533,ACC_490783727,WITHDRAWAL,-71.91,2025-04-28,2025-04-28 23:08:30,BRANCH,Starbucks,Phoenix,TX,COMPLETED,False,1.69,2025-07-25 23:08:30
TXN_00004534,ACC_774963404,WITHDRAWAL,-124.94,2025-05-10,2025-05-10 23:08:30,MOBILE,Apple,Phoenix,TX,PENDING,False,1.64,2025-07-25 23:08:30
TXN_00004535,ACC_165701369,TRANSFER,-557.83,2025-05-20,2025-05-20 23:08:30,PHONE,,Phoenix,NY,PENDING,True,3.45,2025-07-25 23:08:30
TXN_00004536,ACC_844527291,FEE,-6.3,2025-06-06,2025-06-06 23:08:30,PHONE,,Phoenix,NY,COMPLETED,False,2.46,2025-07-25 23:08:30
TXN_00004537,ACC_296581435,PAYMENT,-990.58,2025-05-02,2025-05-02 23:08:30,ONLINE,Apple,Los Angeles,CA,COMPLETED,False,3.43,2025-07-25 23:08:30
TXN_00004538,ACC_519934935,FEE,-22.83,2025-05-26,2025-05-26 23:08:30,MOBILE,,Houston,NY,COMPLETED,True,0.87,2025-07-25 23:08:30
TXN_00004539,ACC_913729492,FEE,-9.9,2025-06-19,2025-06-19 23:08:30,ATM,,Chicago,TX,PENDING,True,2.43,2025-07-25 23:08:30
TXN_00004540,ACC_896554940,FEE,-2.94,2025-05-19,2025-05-19 23:08:30,MOBILE,,Los Angeles,IL,COMPLETED,False,1.24,2025-07-25 23:08:30
TXN_00004541,ACC_544181373,DEPOSIT,2417.31,2025-05-01,2025-05-01 23:08:30,MOBILE,,Chicago,AZ,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00004542,ACC_266578734,WITHDRAWAL,-160.57,2025-06-09,2025-06-09 23:08:30,ONLINE,Spotify,Chicago,AZ,PENDING,True,3.04,2025-07-25 23:08:30
TXN_00004543,ACC_569417596,WITHDRAWAL,-497.19,2025-05-01,2025-05-01 23:08:30,ONLINE,Target,Phoenix,CA,FAILED,False,2.79,2025-07-25 23:08:30
TXN_00004544,ACC_483126646,WITHDRAWAL,-233.85,2025-05-30,2025-05-30 23:08:30,PHONE,Apple,Houston,NY,COMPLETED,False,1.23,2025-07-25 23:08:30
TXN_00004545,ACC_742770629,INTEREST,41.29,2025-05-24,2025-05-24 23:08:30,ONLINE,,Houston,AZ,COMPLETED,False,0.93,2025-07-25 23:08:30
TXN_00004546,ACC_397405559,INTEREST,36.31,2025-07-21,2025-07-21 23:08:30,BRANCH,,Los Angeles,AZ,COMPLETED,True,2.65,2025-07-25 23:08:30
TXN_00004547,ACC_231966925,FEE,-4.91,2025-04-29,2025-04-29 23:08:30,ATM,,Phoenix,AZ,COMPLETED,False,1.68,2025-07-25 23:08:30
TXN_00004548,ACC_532848184,INTEREST,31.39,2025-06-11,2025-06-11 23:08:30,ATM,,Chicago,AZ,COMPLETED,True,1.12,2025-07-25 23:08:30
TXN_00004549,ACC_111314479,DEPOSIT,107.39,2025-05-04,2025-05-04 23:08:30,PHONE,,Houston,TX,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00004550,ACC_962983096,TRANSFER,-985.45,2025-05-31,2025-05-31 23:08:30,ATM,,Phoenix,CA,PENDING,False,2.84,2025-07-25 23:08:30
TXN_00004551,ACC_883695199,FEE,-4.65,2025-06-07,2025-06-07 23:08:30,ONLINE,,Houston,IL,PENDING,False,0.85,2025-07-25 23:08:30
TXN_00004552,ACC_335426469,WITHDRAWAL,-352.83,2025-05-30,2025-05-30 23:08:30,BRANCH,Shell,Phoenix,TX,COMPLETED,False,3.33,2025-07-25 23:08:30
TXN_00004553,ACC_719717715,WITHDRAWAL,-423.45,2025-04-28,2025-04-28 23:08:30,BRANCH,Target,Phoenix,NY,FAILED,True,1.21,2025-07-25 23:08:30
TXN_00004554,ACC_294688920,WITHDRAWAL,-262.39,2025-06-29,2025-06-29 23:08:30,PHONE,Netflix,Los Angeles,IL,COMPLETED,True,1.13,2025-07-25 23:08:30
TXN_00004555,ACC_276726517,DEPOSIT,3041.4,2025-07-24,2025-07-24 23:08:30,MOBILE,,New York,IL,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00004556,ACC_906969408,PAYMENT,-973.71,2025-05-25,2025-05-25 23:08:30,PHONE,Uber,Los Angeles,AZ,COMPLETED,False,1.24,2025-07-25 23:08:30
TXN_00004557,ACC_730821388,PAYMENT,-551.36,2025-06-03,2025-06-03 23:08:30,BRANCH,Amazon,Phoenix,AZ,COMPLETED,False,0.4,2025-07-25 23:08:30
TXN_00004558,ACC_697698241,DEPOSIT,2251.51,2025-06-17,2025-06-17 23:08:30,BRANCH,,Los Angeles,TX,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00004559,ACC_320101857,FEE,-29.04,2025-05-19,2025-05-19 23:08:30,PHONE,,Chicago,AZ,PENDING,False,1.77,2025-07-25 23:08:30
TXN_00004560,ACC_739517175,INTEREST,68.16,2025-05-03,2025-05-03 23:08:30,MOBILE,,Houston,NY,COMPLETED,True,2.8,2025-07-25 23:08:30
TXN_00004561,ACC_757209562,FEE,-37.97,2025-06-22,2025-06-22 23:08:30,MOBILE,,Phoenix,TX,COMPLETED,False,0.85,2025-07-25 23:08:30
TXN_00004562,ACC_706113301,TRANSFER,-1275.64,2025-05-25,2025-05-25 23:08:30,MOBILE,,Houston,TX,PENDING,False,0.83,2025-07-25 23:08:30
TXN_00004563,ACC_787420276,WITHDRAWAL,-461.11,2025-06-27,2025-06-27 23:08:30,PHONE,Shell,Phoenix,TX,PENDING,False,1.34,2025-07-25 23:08:30
TXN_00004564,ACC_974906523,DEPOSIT,3948.7,2025-05-07,2025-05-07 23:08:30,ATM,,Phoenix,AZ,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00004565,ACC_456600530,TRANSFER,-28.89,2025-05-01,2025-05-01 23:08:30,PHONE,,Los Angeles,CA,COMPLETED,False,0.14,2025-07-25 23:08:30
TXN_00004566,ACC_936414692,DEPOSIT,4598.91,2025-06-14,2025-06-14 23:08:30,PHONE,,New York,IL,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00004567,ACC_893966332,DEPOSIT,2246.94,2025-06-07,2025-06-07 23:08:30,MOBILE,,Phoenix,IL,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00004568,ACC_446302900,INTEREST,56.94,2025-05-13,2025-05-13 23:08:30,ONLINE,,Chicago,IL,COMPLETED,False,1.43,2025-07-25 23:08:30
TXN_00004569,ACC_806208519,INTEREST,87.04,2025-07-12,2025-07-12 23:08:30,ONLINE,,Los Angeles,AZ,COMPLETED,False,3.28,2025-07-25 23:08:30
TXN_00004570,ACC_159404363,PAYMENT,-665.45,2025-06-30,2025-06-30 23:08:30,MOBILE,Starbucks,Chicago,AZ,PENDING,False,3.26,2025-07-25 23:08:30
TXN_00004571,ACC_981712644,FEE,-18.15,2025-07-23,2025-07-23 23:08:30,PHONE,,Houston,CA,FAILED,False,2.56,2025-07-25 23:08:30
TXN_00004572,ACC_228890055,FEE,-30.84,2025-07-25,2025-07-25 23:08:30,PHONE,,Houston,AZ,PENDING,False,2.22,2025-07-25 23:08:30
TXN_00004573,ACC_641431444,INTEREST,86.03,2025-07-07,2025-07-07 23:08:30,BRANCH,,Los Angeles,TX,PENDING,False,0.17,2025-07-25 23:08:30
TXN_00004574,ACC_603437616,PAYMENT,-781.61,2025-05-04,2025-05-04 23:08:30,PHONE,Starbucks,Houston,TX,PENDING,True,1.99,2025-07-25 23:08:30
TXN_00004575,ACC_805820608,FEE,-2.7,2025-05-22,2025-05-22 23:08:30,MOBILE,,Chicago,NY,COMPLETED,False,0.97,2025-07-25 23:08:30
TXN_00004576,ACC_490627096,INTEREST,5.11,2025-04-26,2025-04-26 23:08:30,ONLINE,,Phoenix,TX,COMPLETED,False,3.13,2025-07-25 23:08:30
TXN_00004577,ACC_883116131,INTEREST,3.21,2025-07-15,2025-07-15 23:08:30,ATM,,Houston,AZ,COMPLETED,False,2.41,2025-07-25 23:08:30
TXN_00004578,ACC_258446894,PAYMENT,-646.09,2025-05-29,2025-05-29 23:08:30,PHONE,Target,Chicago,IL,PENDING,False,0.05,2025-07-25 23:08:30
TXN_00004579,ACC_766956912,TRANSFER,682.84,2025-06-11,2025-06-11 23:08:30,BRANCH,,Houston,NY,COMPLETED,False,1.55,2025-07-25 23:08:30
TXN_00004580,ACC_318288223,FEE,-23.82,2025-05-30,2025-05-30 23:08:30,ONLINE,,Chicago,IL,FAILED,True,2.51,2025-07-25 23:08:30
TXN_00004581,ACC_733840899,FEE,-28.13,2025-07-21,2025-07-21 23:08:30,PHONE,,Phoenix,IL,COMPLETED,False,1.15,2025-07-25 23:08:30
TXN_00004582,ACC_438683283,WITHDRAWAL,-161.57,2025-07-25,2025-07-25 23:08:30,MOBILE,Starbucks,Houston,IL,FAILED,False,0.5,2025-07-25 23:08:30
TXN_00004583,ACC_660035520,WITHDRAWAL,-73.49,2025-06-08,2025-06-08 23:08:30,ATM,Netflix,New York,IL,COMPLETED,False,2.98,2025-07-25 23:08:30
TXN_00004584,ACC_538887667,FEE,-30.27,2025-07-02,2025-07-02 23:08:30,ATM,,Los Angeles,AZ,COMPLETED,False,1.36,2025-07-25 23:08:30
TXN_00004585,ACC_360202014,FEE,-28.63,2025-07-22,2025-07-22 23:08:30,ONLINE,,Houston,AZ,COMPLETED,False,1.57,2025-07-25 23:08:30
TXN_00004586,ACC_974264259,FEE,-13.38,2025-07-11,2025-07-11 23:08:30,MOBILE,,Phoenix,CA,COMPLETED,True,0.78,2025-07-25 23:08:30
TXN_00004587,ACC_211051699,PAYMENT,-759.87,2025-06-01,2025-06-01 23:08:30,ONLINE,Apple,New York,AZ,COMPLETED,False,0.76,2025-07-25 23:08:30
TXN_00004588,ACC_538083512,FEE,-37.61,2025-05-22,2025-05-22 23:08:30,ONLINE,,Houston,AZ,COMPLETED,False,1.55,2025-07-25 23:08:30
TXN_00004589,ACC_313622421,FEE,-31.25,2025-06-12,2025-06-12 23:08:30,BRANCH,,New York,TX,PENDING,False,1.3,2025-07-25 23:08:30
TXN_00004590,ACC_475698003,FEE,-33.1,2025-06-24,2025-06-24 23:08:30,MOBILE,,Chicago,NY,COMPLETED,False,3.3,2025-07-25 23:08:30
TXN_00004591,ACC_913053145,INTEREST,67.07,2025-05-30,2025-05-30 23:08:30,BRANCH,,Los Angeles,IL,COMPLETED,False,0.14,2025-07-25 23:08:30
TXN_00004592,ACC_452412288,INTEREST,82.6,2025-05-18,2025-05-18 23:08:30,PHONE,,Phoenix,AZ,COMPLETED,True,2.2,2025-07-25 23:08:30
TXN_00004593,ACC_443765727,TRANSFER,114.39,2025-07-06,2025-07-06 23:08:30,ONLINE,,Chicago,TX,FAILED,False,2.65,2025-07-25 23:08:30
TXN_00004594,ACC_942014102,PAYMENT,-373.86,2025-07-20,2025-07-20 23:08:30,PHONE,Amazon,Los Angeles,IL,COMPLETED,True,2.78,2025-07-25 23:08:30
TXN_00004595,ACC_191962917,TRANSFER,-1762.93,2025-05-27,2025-05-27 23:08:30,MOBILE,,Phoenix,CA,COMPLETED,False,1.33,2025-07-25 23:08:30
TXN_00004596,ACC_661563691,INTEREST,12.33,2025-04-29,2025-04-29 23:08:30,ATM,,New York,IL,COMPLETED,False,3.39,2025-07-25 23:08:30
TXN_00004597,ACC_195920032,WITHDRAWAL,-182.53,2025-07-23,2025-07-23 23:08:30,MOBILE,Netflix,Chicago,NY,COMPLETED,True,3.05,2025-07-25 23:08:30
TXN_00004598,ACC_434888615,TRANSFER,207.98,2025-07-21,2025-07-21 23:08:30,PHONE,,Phoenix,CA,COMPLETED,False,0.08,2025-07-25 23:08:30
TXN_00004599,ACC_712762226,FEE,-17.62,2025-05-03,2025-05-03 23:08:30,BRANCH,,Chicago,AZ,COMPLETED,False,0.85,2025-07-25 23:08:30
TXN_00004600,ACC_569326934,INTEREST,35.15,2025-04-27,2025-04-27 23:08:30,PHONE,,New York,CA,PENDING,False,1.97,2025-07-25 23:08:30
TXN_00004601,ACC_533201061,TRANSFER,-51.05,2025-07-04,2025-07-04 23:08:30,MOBILE,,Chicago,IL,FAILED,True,1.7,2025-07-25 23:08:30
TXN_00004602,ACC_662616679,INTEREST,22.48,2025-06-11,2025-06-11 23:08:30,ATM,,Chicago,CA,COMPLETED,False,2.26,2025-07-25 23:08:30
TXN_00004603,ACC_941199335,FEE,-20.04,2025-04-26,2025-04-26 23:08:30,BRANCH,,Houston,CA,FAILED,True,2.7,2025-07-25 23:08:30
TXN_00004604,ACC_883435528,DEPOSIT,1373.26,2025-06-28,2025-06-28 23:08:30,PHONE,,Phoenix,NY,COMPLETED,False,0.0,2025-07-25 23:08:30
TXN_00004605,ACC_916692708,FEE,-12.05,2025-06-02,2025-06-02 23:08:30,BRANCH,,Los Angeles,IL,COMPLETED,False,0.04,2025-07-25 23:08:30
TXN_00004606,ACC_717781091,PAYMENT,-891.06,2025-05-30,2025-05-30 23:08:30,ATM,Apple,Phoenix,AZ,PENDING,False,0.26,2025-07-25 23:08:30
TXN_00004607,ACC_985444910,DEPOSIT,4766.8,2025-05-22,2025-05-22 23:08:30,ATM,,Houston,TX,FAILED,False,0.0,2025-07-25 23:08:30
TXN_00004608,ACC_210216683,WITHDRAWAL,-62.27,2025-06-26,2025-06-26 23:08:30,PHONE,Shell,Houston,AZ,COMPLETED,False,1.92,2025-07-25 23:08:30
TXN_00004609,ACC_491737954,DEPOSIT,595.62,2025-06-23,2025-06-23 23:08:30,MOBILE,,Chicago,TX,PENDING,False,0.0,2025-07-25 23:08:30
TXN_00004610,ACC_496954231,PAYMENT,-769.52,2025-07-06,2025-07-06 23:08:30,MOBILE,Starbucks,Houston,NY,COMPLETED,False,1.41,2025-07-25 23:08:30
TXN_00004611,ACC_637492173,PAYMENT,-607.31,2025-07-05,2025-07-05 23:08:30,PHONE,McDonald's,Houston,AZ,COMPLETED,False,0.98,2025-07-25 23:08:30
TXN_00004612,ACC_139862434,FEE,-47.15,2025-05-14,2025-05-14 23:08:30,PHONE,,Phoenix,TX,COMPLETED,False,3.16,2025-07-25 23:08:30
TXN_00004613,ACC_800110829,WITHDRAWAL,-456.12,2025-06-12,2025-06-12 23:08:30,BRANCH,Walmart,Houston,NY,COMPLETED,False,1.34,2025-07-25 23:08:30
TXN_00004614,ACC_987961593,DEPOSIT,1398.77,2025-06-23,2025-06-23 23:08:30,BRANCH,,New York,TX,COMPLETED,True,0.0,2025-07-25 23:08:30
TXN_00004615,ACC_384443965,TRANSFER,1064.25,2025-06-08,2025-06-08 23:08:30,ONLINE,,Houston,IL,COMPLETED,False,2.39,2025-07-25 23:08:30
TXN_00004616,ACC_637112882,INTEREST,63.47,2025-05-10,2025-05-10 23:08:30,BRANCH,,Phoenix,IL,COMPLETED,False,0.3,2025-07-25 23:08:30
TXN_00004617,ACC_822807753,FEE,-12.09,2025-07-11,2025-07-11 23:08:30,ONLINE,,Houston,AZ,COMPLETED,False,2.08,2025-07-25 23:08:30
TXN_00004618,ACC_620878835,PAYMENT,-865.64,2025-05-09,2025-05-09 23:08:30,ONLINE,Spotify,Los Angeles,TX,COMPLETED,False,1.37,2025-07-25 23:08:30
TXN_00004619,ACC_449248198,INTEREST,16.9,2025-07-03,2025-07-03 23:08:30,BRANCH,,Houston,NY,PENDING,False,2.31,2025-07-25 23:08:30
TXN_00004620,ACC_229992775,TRANSFER,-253.77,2025-06-21,2025-06-21 23:08:30,ATM,,Los Angeles,TX,COMPLETED,False,1.23,2025-07-25 23:08:30
TXN_00004621,ACC_403240675,WITHDRAWAL,-340.48,2025-06-12,2025-06-12 23:08:30,BRANCH,Walmart,Phoenix,CA,COMPLETED,False,2.52,2025-07-25 23:08:30
TXN_00004622,ACC_992410292,DEPOSIT,1118.33,2025-06-23,2025-06-23 23:08:30,ATM,,Chicago,IL,COMPLETED,True,0.0,2025-07-25 23:08:30
