customer_id,first_name,last_name,full_name,account_number,account_type,balance,account_open_date,last_transaction_date,address,city,state,zip_code,risk_score,account_status,monthly_income,created_timestamp
CUST_000377,Linda,Jones,Linda Jones,ACC_773451395,INVESTMENT,446137.11,2019-06-18,2025-06-27 23:08:30,5590 Elm Dr,Los Angeles,CO,49235,623,DORMANT,5499.15,2025-07-25 23:08:30
CUST_000378,James,Lopez,James Lopez,ACC_171095709,SAVINGS,28405.77,2025-02-18,2025-07-15 23:08:30,6247 Second Ave,Fort Worth,IL,88012,419,ACTIVE,6773.99,2025-07-25 23:08:30
CUST_000379,Jane,Rodriguez,Jane Rodriguez,ACC_544389067,CHECKING,24903.02,2022-10-26,2025-07-14 23:08:30,7504 Pine Ave,Denver,AZ,32939,414,ACTIVE,12333.48,2025-07-25 23:08:30
CUST_000380,Michael,Anderson,Michael Anderson,ACC_643307666,CHECKING,39971.36,2019-11-16,2025-07-21 23:08:30,3216 Pine Dr,Denver,AZ,52904,446,ACTIVE,14256.29,2025-07-25 23:08:30
CUST_000381,David,Miller,David Miller,ACC_878001797,CHECKING,23022.48,2017-06-24,2025-06-28 23:08:30,8658 Main St,San Jose,NY,87894,389,ACTIVE,3553.68,2025-07-25 23:08:30
CUST_000382,Matthew,Martinez,Matthew Martinez,ACC_124137992,LOAN,-24909.11,2018-04-27,2025-06-27 23:08:30,3538 Pine Ave,San Antonio,AZ,46261,845,ACTIVE,11053.49,2025-07-25 23:08:30
CUST_000383,William,Jones,William Jones,ACC_269110063,CREDIT,-8855.4,2018-07-01,2025-07-08 23:08:30,8522 Main Ave,Boston,PA,82006,626,ACTIVE,11452.24,2025-07-25 23:08:30
CUST_000384,Jennifer,Jackson,Jennifer Jackson,ACC_362878922,SAVINGS,7588.67,2018-08-10,2025-06-27 23:08:30,5649 First Dr,Los Angeles,IL,13800,782,CLOSED,,2025-07-25 23:08:30
CUST_000385,Christopher,Johnson,Christopher Johnson,ACC_192470197,INVESTMENT,196566.46,2017-07-31,2025-07-06 23:08:30,9811 Second Dr,Jacksonville,AZ,53559,502,CLOSED,12711.6,2025-07-25 23:08:30
CUST_000386,Michael,Anderson,Michael Anderson,ACC_709659120,SAVINGS,9745.16,2016-06-26,2025-06-26 23:08:30,7772 Main Dr,San Jose,NC,94465,776,ACTIVE,5685.53,2025-07-25 23:08:30
CUST_000387,Barbara,Rodriguez,Barbara Rodriguez,ACC_490250763,INVESTMENT,92493.18,2018-01-09,2025-07-15 23:08:30,5420 Elm Dr,New York,CA,72303,415,ACTIVE,13149.2,2025-07-25 23:08:30
CUST_000388,Jennifer,Lopez,Jennifer Lopez,ACC_749012758,LOAN,-87387.99,2024-04-30,2025-07-13 23:08:30,1852 Pine St,San Jose,CO,70420,710,DORMANT,10450.5,2025-07-25 23:08:30
CUST_000389,Elizabeth,Garcia,Elizabeth Garcia,ACC_617945843,INVESTMENT,33963.91,2023-02-24,2025-06-29 23:08:30,9782 Elm Dr,Austin,CO,40953,477,CLOSED,11872.4,2025-07-25 23:08:30
CUST_000390,Anthony,Thomas,Anthony Thomas,ACC_222753236,LOAN,-40988.53,2021-11-01,2025-07-08 23:08:30,1699 Elm Ave,San Jose,FL,19123,411,CLOSED,12256.12,2025-07-25 23:08:30
CUST_000391,Christopher,Hernandez,Christopher Hernandez,ACC_630745374,CHECKING,4617.6,2016-04-27,2025-07-21 23:08:30,9615 Second St,Phoenix,NC,29558,763,DORMANT,10386.87,2025-07-25 23:08:30
CUST_000392,Daniel,Miller,Daniel Miller,ACC_320827549,CREDIT,-7002.65,2016-07-29,2025-06-26 23:08:30,5089 Elm Blvd,Chicago,MA,11064,822,ACTIVE,13230.06,2025-07-25 23:08:30
CUST_000393,Jane,Lopez,Jane Lopez,ACC_689360922,CHECKING,142.08,2019-03-16,2025-06-29 23:08:30,5985 Main Blvd,New York,TX,66585,703,CLOSED,7593.48,2025-07-25 23:08:30
CUST_000394,Christopher,Wilson,Christopher Wilson,ACC_685316847,SAVINGS,66417.51,2020-02-27,2025-07-21 23:08:30,3183 First Dr,Jacksonville,FL,30220,595,CLOSED,3139.23,2025-07-25 23:08:30
CUST_000395,John,Jones,John Jones,ACC_874532101,INVESTMENT,329305.42,2023-12-17,2025-07-23 23:08:30,2348 Second Dr,Charlotte,OH,89223,735,DORMANT,9112.98,2025-07-25 23:08:30
CUST_000396,Elizabeth,Anderson,Elizabeth Anderson,ACC_513084285,CREDIT,-7742.59,2020-09-20,2025-07-06 23:08:30,221 First Dr,San Diego,OH,75762,575,ACTIVE,9916.23,2025-07-25 23:08:30
CUST_000397,Jane,Johnson,Jane Johnson,ACC_710045960,INVESTMENT,352736.39,2024-03-19,2025-07-07 23:08:30,7989 Second St,Phoenix,OH,78997,586,ACTIVE,9280.28,2025-07-25 23:08:30
CUST_000398,Barbara,Williams,Barbara Williams,ACC_363315107,INVESTMENT,315700.76,2018-01-15,2025-06-25 23:08:30,1379 Second Blvd,Los Angeles,PA,80127,311,ACTIVE,13872.66,2025-07-25 23:08:30
CUST_000399,Anthony,Hernandez,Anthony Hernandez,ACC_552062605,CREDIT,-394.19,2016-07-13,2025-07-16 23:08:30,4838 Oak St,San Jose,OH,83886,566,ACTIVE,9937.69,2025-07-25 23:08:30
CUST_000400,Anthony,Johnson,Anthony Johnson,ACC_804718104,CREDIT,-1911.04,2018-06-25,2025-07-25 23:08:30,4799 Elm St,Phoenix,CO,20074,584,ACTIVE,6371.66,2025-07-25 23:08:30
CUST_000401,William,Smith,William Smith,ACC_896103507,CHECKING,30230.69,2018-11-06,2025-07-02 23:08:30,2576 Second Dr,Jacksonville,IL,44242,541,ACTIVE,9328.67,2025-07-25 23:08:30
CUST_000402,Jane,Hernandez,Jane Hernandez,ACC_190625378,SAVINGS,59756.64,2016-04-08,2025-07-21 23:08:30,8225 Elm Dr,San Diego,NC,67695,471,ACTIVE,13102.0,2025-07-25 23:08:30
CUST_000403,Jane,Rodriguez,Jane Rodriguez,ACC_911194689,CHECKING,2720.91,2020-04-12,2025-07-13 23:08:30,7902 Pine Dr,Boston,TX,59781,699,ACTIVE,9365.31,2025-07-25 23:08:30
CUST_000404,Patricia,Smith,Patricia Smith,ACC_410088282,INVESTMENT,191620.04,2021-12-10,2025-06-25 23:08:30,8787 Second St,Houston,CO,93548,662,ACTIVE,10824.79,2025-07-25 23:08:30
CUST_000405,William,Hernandez,William Hernandez,ACC_390260461,CREDIT,-1976.84,2022-08-15,2025-07-05 23:08:30,9671 Elm Dr,San Diego,OH,98065,499,DORMANT,11283.34,2025-07-25 23:08:30
CUST_000406,Emily,Hernandez,Emily Hernandez,ACC_687994511,CHECKING,33672.81,2016-02-27,2025-07-23 23:08:30,295 Elm St,Denver,CA,99849,756,ACTIVE,6399.56,2025-07-25 23:08:30
CUST_000407,Robert,Johnson,Robert Johnson,ACC_125448191,LOAN,-90897.81,2018-10-27,2025-07-04 23:08:30,3652 First St,Houston,CA,89257,433,ACTIVE,13798.77,2025-07-25 23:08:30
CUST_000408,Anthony,Garcia,Anthony Garcia,ACC_219019007,SAVINGS,25706.91,2020-03-31,2025-07-04 23:08:30,1340 Second Dr,Dallas,FL,97500,631,ACTIVE,3887.96,2025-07-25 23:08:30
CUST_000409,Jane,Gonzalez,Jane Gonzalez,ACC_517245798,CREDIT,-40.41,2022-08-03,2025-06-25 23:08:30,4436 Oak Dr,Chicago,WA,36302,702,ACTIVE,4301.17,2025-07-25 23:08:30
CUST_000410,Elizabeth,Wilson,Elizabeth Wilson,ACC_334490716,LOAN,-36309.52,2020-07-13,2025-07-03 23:08:30,4343 Main St,Chicago,CA,84887,556,ACTIVE,,2025-07-25 23:08:30
CUST_000411,Linda,Jones,Linda Jones,ACC_801008808,CHECKING,46651.4,2018-01-11,2025-07-13 23:08:30,4465 Oak Blvd,Fort Worth,MA,10485,827,CLOSED,8888.15,2025-07-25 23:08:30
CUST_000412,Patricia,Gonzalez,Patricia Gonzalez,ACC_881434315,CHECKING,27052.42,2025-06-12,2025-07-13 23:08:30,7998 Main Blvd,Austin,NC,49692,710,ACTIVE,14505.89,2025-07-25 23:08:30
CUST_000413,Michael,Lopez,Michael Lopez,ACC_674050611,CREDIT,-9195.43,2020-04-30,2025-07-01 23:08:30,4850 Second Ave,Philadelphia,CO,15155,693,CLOSED,11350.59,2025-07-25 23:08:30
CUST_000414,Sarah,Lopez,Sarah Lopez,ACC_622379207,CHECKING,44272.19,2020-07-28,2025-07-02 23:08:30,3204 Oak St,San Antonio,NY,87718,544,ACTIVE,12512.87,2025-07-25 23:08:30
CUST_000415,Jennifer,Thomas,Jennifer Thomas,ACC_673313757,INVESTMENT,483320.5,2025-04-19,2025-07-24 23:08:30,5658 Main Blvd,Los Angeles,FL,25491,516,CLOSED,8500.44,2025-07-25 23:08:30
CUST_000416,Elizabeth,Jones,Elizabeth Jones,ACC_895697985,LOAN,-76934.42,2024-09-03,2025-07-24 23:08:30,2419 Elm St,Seattle,MA,16003,548,CLOSED,3172.38,2025-07-25 23:08:30
CUST_000417,Jane,Martinez,Jane Martinez,ACC_981262028,CHECKING,22863.61,2023-07-27,2025-06-29 23:08:30,9783 Main St,Houston,WA,87984,525,ACTIVE,8114.54,2025-07-25 23:08:30
CUST_000418,Christopher,Hernandez,Christopher Hernandez,ACC_229710628,LOAN,-45957.41,2021-11-16,2025-06-29 23:08:30,3593 Main Ave,Austin,CA,25826,580,ACTIVE,5016.61,2025-07-25 23:08:30
CUST_000419,Mary,Moore,Mary Moore,ACC_277173978,INVESTMENT,122578.66,2018-12-16,2025-07-24 23:08:30,2285 Main Dr,Philadelphia,NY,73827,382,ACTIVE,,2025-07-25 23:08:30
CUST_000420,Michael,Jackson,Michael Jackson,ACC_404654428,INVESTMENT,347058.26,2016-08-06,2025-07-01 23:08:30,7898 Second Ave,San Antonio,IL,93863,577,DORMANT,5871.05,2025-07-25 23:08:30
CUST_000421,Emily,Martin,Emily Martin,ACC_842678841,CHECKING,29853.97,2017-06-10,2025-07-10 23:08:30,1542 Second Blvd,Jacksonville,FL,10599,541,ACTIVE,9362.39,2025-07-25 23:08:30
CUST_000422,Sarah,Martin,Sarah Martin,ACC_488588565,LOAN,-49753.47,2020-04-11,2025-07-01 23:08:30,3509 Pine St,San Antonio,CA,29558,785,ACTIVE,11041.71,2025-07-25 23:08:30
CUST_000423,Jane,Johnson,Jane Johnson,ACC_792414048,CREDIT,-7149.35,2020-08-10,2025-07-17 23:08:30,5577 First Dr,Los Angeles,CA,16875,850,ACTIVE,3348.78,2025-07-25 23:08:30
CUST_000424,Matthew,Brown,Matthew Brown,ACC_176084801,SAVINGS,72279.61,2018-11-02,2025-07-07 23:08:30,5440 Elm Ave,Austin,TX,24435,633,ACTIVE,,2025-07-25 23:08:30
CUST_000425,Patricia,Miller,Patricia Miller,ACC_503224831,SAVINGS,7816.21,2018-12-03,2025-07-10 23:08:30,990 Elm Ave,San Antonio,MA,69636,482,ACTIVE,8492.88,2025-07-25 23:08:30
CUST_000426,Robert,Lopez,Robert Lopez,ACC_389582299,SAVINGS,33921.19,2025-02-14,2025-07-03 23:08:30,9417 Main Blvd,Phoenix,CA,71018,769,ACTIVE,7122.91,2025-07-25 23:08:30
CUST_000427,Jennifer,Martin,Jennifer Martin,ACC_268349963,LOAN,-10347.77,2019-01-01,2025-07-08 23:08:30,3863 Main Dr,Denver,WA,38369,784,ACTIVE,11760.21,2025-07-25 23:08:30
CUST_000428,Lisa,Davis,Lisa Davis,ACC_451431346,INVESTMENT,290154.05,2018-11-06,2025-06-25 23:08:30,2540 First St,Columbus,NY,15250,781,CLOSED,3403.45,2025-07-25 23:08:30
CUST_000429,Matthew,Gonzalez,Matthew Gonzalez,ACC_614611532,CHECKING,22676.82,2022-10-14,2025-07-23 23:08:30,9250 Main Dr,San Antonio,IL,56976,602,ACTIVE,4088.75,2025-07-25 23:08:30
CUST_000430,Linda,Martinez,Linda Martinez,ACC_273734464,INVESTMENT,429103.13,2017-02-07,2025-07-07 23:08:30,499 Elm Dr,Phoenix,OH,63131,489,ACTIVE,11446.82,2025-07-25 23:08:30
CUST_000431,John,Williams,John Williams,ACC_513260967,CREDIT,-4690.8,2022-02-27,2025-07-12 23:08:30,4520 Second Ave,Chicago,MA,54000,356,DORMANT,11095.84,2025-07-25 23:08:30
CUST_000432,Jane,Brown,Jane Brown,ACC_511194794,CREDIT,-5346.47,2025-01-09,2025-07-14 23:08:30,6103 Oak St,Boston,OH,36832,441,ACTIVE,4362.69,2025-07-25 23:08:30
CUST_000433,Linda,Jackson,Linda Jackson,ACC_854672588,SAVINGS,75440.76,2016-12-13,2025-07-18 23:08:30,5350 Pine Blvd,Denver,NC,65434,583,ACTIVE,,2025-07-25 23:08:30
CUST_000434,Mary,Anderson,Mary Anderson,ACC_622082166,LOAN,-47858.42,2024-02-09,2025-07-10 23:08:30,8814 Second Blvd,Charlotte,MA,58253,367,ACTIVE,8494.49,2025-07-25 23:08:30
CUST_000435,Michael,Gonzalez,Michael Gonzalez,ACC_291997732,CREDIT,-417.43,2024-08-14,2025-07-22 23:08:30,2799 Pine St,Phoenix,WA,29726,509,DORMANT,3272.28,2025-07-25 23:08:30
CUST_000436,Patricia,Moore,Patricia Moore,ACC_241763305,INVESTMENT,174003.42,2020-07-03,2025-07-02 23:08:30,451 Pine Ave,Chicago,NY,40451,832,CLOSED,9944.46,2025-07-25 23:08:30
CUST_000437,James,Thomas,James Thomas,ACC_737112501,LOAN,-16651.12,2020-06-28,2025-07-11 23:08:30,5082 First Ave,San Jose,IL,44079,532,ACTIVE,6457.76,2025-07-25 23:08:30
CUST_000438,Jane,Jones,Jane Jones,ACC_479160679,CREDIT,-5440.73,2023-08-14,2025-07-06 23:08:30,2734 Second Blvd,Philadelphia,IL,97340,457,ACTIVE,3493.82,2025-07-25 23:08:30
CUST_000439,James,Jackson,James Jackson,ACC_235799902,INVESTMENT,130943.19,2023-06-01,2025-07-19 23:08:30,9315 Second St,Austin,PA,29391,681,ACTIVE,4951.17,2025-07-25 23:08:30
CUST_000440,Jennifer,Brown,Jennifer Brown,ACC_126763237,INVESTMENT,465603.39,2016-11-12,2025-07-21 23:08:30,7604 Pine Ave,New York,OH,81584,819,ACTIVE,6546.68,2025-07-25 23:08:30
CUST_000441,Jennifer,Jackson,Jennifer Jackson,ACC_816065251,SAVINGS,80057.83,2017-04-24,2025-06-26 23:08:30,7343 Pine St,Seattle,NY,28274,419,ACTIVE,,2025-07-25 23:08:30
CUST_000442,Barbara,Davis,Barbara Davis,ACC_578859534,CREDIT,-9075.19,2024-11-12,2025-07-06 23:08:30,3297 First Ave,Dallas,TX,12955,385,DORMANT,11124.76,2025-07-25 23:08:30
CUST_000443,Michael,Taylor,Michael Taylor,ACC_523509129,SAVINGS,49301.3,2018-09-20,2025-07-06 23:08:30,8481 Main Blvd,Fort Worth,IL,66051,678,ACTIVE,6415.8,2025-07-25 23:08:30
CUST_000444,Mary,Martinez,Mary Martinez,ACC_578433629,LOAN,-91327.74,2017-04-27,2025-06-27 23:08:30,7378 Second Dr,Charlotte,AZ,31468,734,CLOSED,4674.81,2025-07-25 23:08:30
CUST_000445,Anthony,Martin,Anthony Martin,ACC_192425524,SAVINGS,21174.49,2020-02-28,2025-06-28 23:08:30,8706 Pine St,Fort Worth,CA,10867,719,CLOSED,7974.17,2025-07-25 23:08:30
CUST_000446,Elizabeth,Anderson,Elizabeth Anderson,ACC_862621919,LOAN,-25230.87,2023-12-13,2025-07-19 23:08:30,3147 Elm Blvd,Boston,WA,15535,609,DORMANT,9711.37,2025-07-25 23:08:30
CUST_000447,Daniel,Davis,Daniel Davis,ACC_128819242,CHECKING,7785.8,2022-02-12,2025-06-25 23:08:30,7842 Main Blvd,Columbus,IL,74472,550,ACTIVE,6326.6,2025-07-25 23:08:30
CUST_000448,Michael,Martin,Michael Martin,ACC_900544937,CREDIT,-4189.34,2019-02-21,2025-07-12 23:08:30,4325 Second Dr,Houston,PA,77177,317,ACTIVE,3702.12,2025-07-25 23:08:30
CUST_000449,James,Anderson,James Anderson,ACC_844407003,SAVINGS,36059.85,2024-11-21,2025-07-17 23:08:30,6017 Elm Blvd,Los Angeles,AZ,48228,842,CLOSED,9166.4,2025-07-25 23:08:30
CUST_000450,Emily,Brown,Emily Brown,ACC_742916320,SAVINGS,54599.38,2015-09-13,2025-07-15 23:08:30,5032 Pine Blvd,Houston,CO,86027,660,ACTIVE,,2025-07-25 23:08:30
CUST_000451,Matthew,Martinez,Matthew Martinez,ACC_500520940,INVESTMENT,206585.26,2023-08-28,2025-07-22 23:08:30,3669 Oak Ave,San Antonio,CO,90403,838,DORMANT,11427.18,2025-07-25 23:08:30
CUST_000452,Sarah,Wilson,Sarah Wilson,ACC_594448830,CHECKING,5916.63,2024-01-05,2025-06-26 23:08:30,384 Elm Blvd,San Jose,OH,57522,442,ACTIVE,10171.78,2025-07-25 23:08:30
CUST_000453,James,Garcia,James Garcia,ACC_862243827,CREDIT,-9712.4,2016-05-07,2025-07-22 23:08:30,3743 Oak Ave,San Diego,AZ,26429,514,ACTIVE,8097.66,2025-07-25 23:08:30
CUST_000454,Sarah,Williams,Sarah Williams,ACC_120193226,INVESTMENT,378909.68,2025-01-02,2025-07-19 23:08:30,1866 Main St,Seattle,CA,43162,344,ACTIVE,3123.27,2025-07-25 23:08:30
CUST_000455,Sarah,Brown,Sarah Brown,ACC_746169210,SAVINGS,58966.5,2023-03-29,2025-07-20 23:08:30,5859 Main St,Phoenix,OH,46356,656,ACTIVE,9007.61,2025-07-25 23:08:30
CUST_000456,Barbara,Davis,Barbara Davis,ACC_642142157,LOAN,-93234.63,2016-04-16,2025-07-07 23:08:30,329 First Ave,San Antonio,AZ,32514,850,ACTIVE,4184.23,2025-07-25 23:08:30
CUST_000457,Robert,Taylor,Robert Taylor,ACC_859947314,INVESTMENT,183865.05,2018-11-15,2025-07-20 23:08:30,7303 Second St,Philadelphia,PA,59756,734,ACTIVE,7890.94,2025-07-25 23:08:30
CUST_000458,James,Brown,James Brown,ACC_600258136,CHECKING,26034.41,2019-12-04,2025-07-01 23:08:30,6018 Second Blvd,Boston,OH,15322,384,ACTIVE,7617.37,2025-07-25 23:08:30
CUST_000459,Daniel,Martin,Daniel Martin,ACC_890461268,CREDIT,-3129.53,2016-01-19,2025-07-11 23:08:30,3800 First Dr,San Jose,FL,34744,371,ACTIVE,7409.3,2025-07-25 23:08:30
CUST_000460,John,Thomas,John Thomas,ACC_821657025,CHECKING,19878.85,2019-08-16,2025-07-04 23:08:30,1492 Main Ave,Fort Worth,FL,87405,404,CLOSED,14734.24,2025-07-25 23:08:30
CUST_000461,Michael,Lopez,Michael Lopez,ACC_313767380,CREDIT,-7997.37,2016-01-07,2025-07-13 23:08:30,2111 Oak Dr,Seattle,AZ,86273,579,CLOSED,7273.17,2025-07-25 23:08:30
CUST_000462,Barbara,Gonzalez,Barbara Gonzalez,ACC_620263193,LOAN,-72389.83,2016-11-14,2025-07-11 23:08:30,1870 Main Blvd,Seattle,WA,40254,437,ACTIVE,,2025-07-25 23:08:30
CUST_000463,Jane,Williams,Jane Williams,ACC_634868281,CHECKING,48606.42,2021-03-11,2025-07-06 23:08:30,5456 Oak Blvd,Houston,CA,96649,832,ACTIVE,5423.18,2025-07-25 23:08:30
CUST_000464,Linda,Thomas,Linda Thomas,ACC_642019241,CREDIT,-4575.62,2016-05-28,2025-06-28 23:08:30,8956 First St,Los Angeles,FL,25615,692,ACTIVE,7516.04,2025-07-25 23:08:30
CUST_000465,Daniel,Johnson,Daniel Johnson,ACC_135282942,SAVINGS,55888.32,2015-11-01,2025-07-01 23:08:30,5065 Second Ave,Seattle,FL,27627,619,CLOSED,12168.13,2025-07-25 23:08:30
CUST_000466,Anthony,Thomas,Anthony Thomas,ACC_808753985,LOAN,-32147.96,2019-01-25,2025-07-10 23:08:30,7897 First Ave,Denver,NY,61299,569,ACTIVE,7533.57,2025-07-25 23:08:30
CUST_000467,Mary,Martinez,Mary Martinez,ACC_444115773,CHECKING,1504.53,2024-12-23,2025-07-21 23:08:30,6103 Pine St,Austin,FL,22759,738,ACTIVE,7943.16,2025-07-25 23:08:30
CUST_000468,Jane,Davis,Jane Davis,ACC_365873433,SAVINGS,64984.24,2018-11-02,2025-07-23 23:08:30,1173 Pine St,Austin,IL,12583,633,ACTIVE,13360.42,2025-07-25 23:08:30
CUST_000469,Anthony,Taylor,Anthony Taylor,ACC_552230665,CREDIT,-9795.98,2020-03-20,2025-07-07 23:08:30,464 Pine Dr,Fort Worth,PA,85043,400,ACTIVE,11101.34,2025-07-25 23:08:30
CUST_000470,James,Thomas,James Thomas,ACC_639843588,CREDIT,-8333.73,2022-02-15,2025-07-14 23:08:30,7243 Oak Dr,Chicago,CO,38059,594,ACTIVE,,2025-07-25 23:08:30
CUST_000471,Anthony,Gonzalez,Anthony Gonzalez,ACC_963935915,SAVINGS,62644.94,2024-06-14,2025-07-03 23:08:30,9573 Main Blvd,Dallas,CA,84242,843,ACTIVE,7167.8,2025-07-25 23:08:30
CUST_000472,Michael,Martinez,Michael Martinez,ACC_641852570,CREDIT,-5670.9,2019-06-06,2025-07-15 23:08:30,3378 Elm Dr,Dallas,MA,77550,764,CLOSED,5167.21,2025-07-25 23:08:30
CUST_000473,John,Taylor,John Taylor,ACC_300294656,LOAN,-50578.84,2018-01-27,2025-06-25 23:08:30,7756 Pine Dr,Los Angeles,CO,36299,673,ACTIVE,4805.67,2025-07-25 23:08:30
CUST_000474,Jennifer,Wilson,Jennifer Wilson,ACC_540513606,CREDIT,-1398.14,2024-10-05,2025-07-05 23:08:30,3435 Elm Blvd,San Jose,NC,31048,562,CLOSED,7870.39,2025-07-25 23:08:30
CUST_000475,Sarah,Jones,Sarah Jones,ACC_306068248,CHECKING,12354.77,2016-03-16,2025-07-16 23:08:30,7704 Elm Dr,Columbus,NC,14850,506,ACTIVE,3349.7,2025-07-25 23:08:30
CUST_000476,William,Moore,William Moore,ACC_288962695,CHECKING,48192.97,2020-01-13,2025-06-30 23:08:30,426 Main St,Austin,MA,49056,365,ACTIVE,11060.06,2025-07-25 23:08:30
CUST_000477,Michael,Gonzalez,Michael Gonzalez,ACC_877640817,SAVINGS,23986.09,2019-01-30,2025-07-02 23:08:30,8296 Main Blvd,Seattle,CA,41205,425,ACTIVE,10011.91,2025-07-25 23:08:30
CUST_000478,Christopher,Davis,Christopher Davis,ACC_554052132,SAVINGS,14855.65,2023-07-09,2025-07-19 23:08:30,4598 Elm Dr,Dallas,MA,17330,802,DORMANT,14384.53,2025-07-25 23:08:30
CUST_000479,James,Moore,James Moore,ACC_555031725,INVESTMENT,341686.49,2022-05-15,2025-06-27 23:08:30,2474 Pine Dr,Jacksonville,AZ,12762,335,CLOSED,14290.18,2025-07-25 23:08:30
CUST_000480,Lisa,Rodriguez,Lisa Rodriguez,ACC_693487068,INVESTMENT,155324.98,2017-08-17,2025-07-14 23:08:30,2099 First Ave,Charlotte,FL,11031,702,ACTIVE,14235.87,2025-07-25 23:08:30
CUST_000481,Lisa,Martinez,Lisa Martinez,ACC_325900773,SAVINGS,91631.13,2018-05-27,2025-07-15 23:08:30,6756 Main Blvd,Chicago,WA,71746,722,ACTIVE,13521.13,2025-07-25 23:08:30
CUST_000482,Sarah,Garcia,Sarah Garcia,ACC_849989538,CREDIT,-4936.65,2021-07-15,2025-07-12 23:08:30,9965 Second Blvd,Charlotte,OH,13584,353,CLOSED,10561.88,2025-07-25 23:08:30
CUST_000483,David,Smith,David Smith,ACC_530207385,SAVINGS,63015.48,2021-12-18,2025-07-07 23:08:30,1447 Main Ave,San Diego,CO,95089,433,DORMANT,12511.71,2025-07-25 23:08:30
CUST_000484,James,Anderson,James Anderson,ACC_613641017,SAVINGS,26437.65,2017-10-10,2025-07-07 23:08:30,5467 Pine Ave,Chicago,FL,58182,486,ACTIVE,14337.09,2025-07-25 23:08:30
CUST_000485,Anthony,Davis,Anthony Davis,ACC_122263644,CHECKING,46163.31,2018-03-24,2025-07-06 23:08:30,3847 Main Dr,San Antonio,AZ,32119,350,ACTIVE,10204.71,2025-07-25 23:08:30
CUST_000486,David,Williams,David Williams,ACC_495051256,SAVINGS,94750.73,2024-03-02,2025-07-25 23:08:30,8715 Elm Dr,Seattle,CA,39423,508,ACTIVE,12760.95,2025-07-25 23:08:30
CUST_000487,William,Martinez,William Martinez,ACC_901487098,INVESTMENT,191654.68,2020-08-24,2025-06-28 23:08:30,3485 First Ave,San Jose,OH,98760,493,ACTIVE,12509.56,2025-07-25 23:08:30
CUST_000488,John,Martinez,John Martinez,ACC_381105036,SAVINGS,61959.18,2022-09-12,2025-07-14 23:08:30,9650 Second Dr,Chicago,NY,71457,436,ACTIVE,7770.66,2025-07-25 23:08:30
CUST_000489,Robert,Gonzalez,Robert Gonzalez,ACC_860695792,INVESTMENT,368315.95,2022-08-11,2025-07-23 23:08:30,1661 First St,Los Angeles,PA,40781,782,ACTIVE,14271.86,2025-07-25 23:08:30
CUST_000490,Barbara,Johnson,Barbara Johnson,ACC_105756315,CREDIT,-4954.58,2021-03-18,2025-07-16 23:08:30,6566 Second Blvd,Phoenix,CO,15390,483,ACTIVE,8914.08,2025-07-25 23:08:30
CUST_000491,James,Anderson,James Anderson,ACC_241647522,CHECKING,15934.14,2019-07-15,2025-07-12 23:08:30,2423 Pine St,Austin,NY,26760,811,ACTIVE,14114.84,2025-07-25 23:08:30
CUST_000492,Jennifer,Rodriguez,Jennifer Rodriguez,ACC_758130257,CREDIT,-4830.27,2020-08-06,2025-06-27 23:08:30,2803 Pine Dr,Phoenix,CO,96169,750,ACTIVE,3654.81,2025-07-25 23:08:30
CUST_000493,Emily,Johnson,Emily Johnson,ACC_604924443,CREDIT,-8364.45,2020-03-30,2025-07-12 23:08:30,2000 Elm St,Charlotte,PA,83512,796,ACTIVE,13150.06,2025-07-25 23:08:30
CUST_000494,David,Brown,David Brown,ACC_475384764,CHECKING,10266.31,2022-04-19,2025-07-20 23:08:30,2857 Second Blvd,San Antonio,MA,10540,838,DORMANT,14044.96,2025-07-25 23:08:30
CUST_000495,Lisa,Thomas,Lisa Thomas,ACC_826824988,CHECKING,44379.65,2025-03-11,2025-07-16 23:08:30,2098 Elm Blvd,Houston,PA,30155,329,ACTIVE,11492.48,2025-07-25 23:08:30
CUST_000496,Linda,Anderson,Linda Anderson,ACC_774692904,CREDIT,-4057.96,2025-06-02,2025-07-15 23:08:30,818 Second Dr,Austin,OH,84600,432,ACTIVE,12618.7,2025-07-25 23:08:30
CUST_000497,Jennifer,Hernandez,Jennifer Hernandez,ACC_957003791,CHECKING,37215.62,2019-05-07,2025-06-25 23:08:30,9967 Elm St,Fort Worth,AZ,33332,545,ACTIVE,,2025-07-25 23:08:30
CUST_000498,Robert,Garcia,Robert Garcia,ACC_517151813,INVESTMENT,143183.01,2017-01-16,2025-06-25 23:08:30,2625 Main Blvd,Seattle,FL,50645,434,ACTIVE,12984.63,2025-07-25 23:08:30
CUST_000499,Matthew,Miller,Matthew Miller,ACC_625728730,INVESTMENT,442821.11,2020-02-21,2025-07-17 23:08:30,9325 First Dr,Chicago,FL,58265,490,ACTIVE,4115.37,2025-07-25 23:08:30
CUST_000500,Matthew,Hernandez,Matthew Hernandez,ACC_597706044,SAVINGS,64937.26,2017-06-24,2025-07-21 23:08:30,8215 First St,San Jose,WA,67325,381,ACTIVE,14810.23,2025-07-25 23:08:30
CUST_000501,Jennifer,Davis,Jennifer Davis,ACC_661665819,INVESTMENT,148445.34,2024-12-12,2025-07-08 23:08:30,1353 Main St,Denver,FL,64135,396,ACTIVE,9821.74,2025-07-25 23:08:30
